Wavenumber (1/cm),With sulfur,without sulfur
2851.77,96.4445,83.9153
2852.25,96.4186,83.8357
2852.73,96.3926,83.7557
2853.21,96.3665,83.6753
2853.7,96.3404,83.5947
2854.18,96.3143,83.5137
2854.66,96.2881,83.4324
2855.14,96.262,83.3509
2855.62,96.236,83.2693
2856.11,96.2103,83.1876
2856.59,96.185,83.1059
2857.07,96.1601,83.0243
2857.55,96.1356,82.9428
2858.03,96.1113,82.8614
2858.52,96.0871,82.7801
2859,96.0627,82.6989
2859.48,96.038,82.6179
2859.96,96.0131,82.5372
2860.45,95.988,82.4567
2860.93,95.9631,82.3764
2861.41,95.9386,82.2962
2861.89,95.9147,82.216
2862.37,95.8914,82.1358
2862.86,95.8688,82.0557
2863.34,95.8468,81.9758
2863.82,95.8253,81.8962
2864.3,95.8042,81.8172
2864.78,95.7834,81.7387
2865.27,95.7632,81.6609
2865.75,95.7434,81.5836
2866.23,95.7243,81.5068
2866.71,95.7057,81.4306
2867.2,95.6878,81.3551
2867.68,95.6704,81.2803
2868.16,95.6534,81.2063
2868.64,95.6367,81.1333
2869.12,95.6203,81.0615
2869.61,95.6041,80.9908
2870.09,95.588,80.9216
2870.57,95.5719,80.8539
2871.05,95.5559,80.788
2871.53,95.5398,80.724
2872.02,95.5237,80.6623
2872.5,95.5077,80.6029
2872.98,95.4919,80.5461
2873.46,95.4763,80.4919
2873.95,95.4611,80.4407
2874.43,95.4463,80.3924
2874.91,95.4319,80.3474
2875.39,95.4178,80.3055
2875.87,95.4039,80.2669
2876.35,95.3902,80.2315
2876.84,95.3768,80.1993
2877.32,95.3635,80.1702
2877.8,95.3504,80.1441
2878.28,95.3373,80.121
2878.77,95.3242,80.1011
2879.25,95.3109,80.0843
2879.73,95.2974,80.0705
2880.21,95.2837,80.0595
2880.7,95.2698,80.0512
2881.18,95.2557,80.0452
2881.66,95.2414,80.0415
2882.14,95.2268,80.0398
2882.62,95.2121,80.0401
2883.1,95.197,80.0422
2883.59,95.1815,80.0462
2884.07,95.1657,80.0519
2884.55,95.1496,80.0591
2885.03,95.1331,80.0677
2885.52,95.1163,80.0776
2886,95.0991,80.0885
2886.48,95.0815,80.1006
2886.96,95.0633,80.1136
2887.44,95.0445,80.1275
2887.93,95.025,80.1423
2888.41,95.0047,80.1578
2888.89,94.9836,80.1738
2889.37,94.9618,80.1902
2889.85,94.9393,80.2067
2890.34,94.916,80.2235
2890.82,94.8919,80.2404
2891.3,94.8669,80.2574
2891.78,94.8408,80.2744
2892.26,94.8137,80.2915
2892.75,94.7853,80.3085
2893.23,94.7558,80.3256
2893.71,94.7249,80.3426
2894.19,94.6926,80.3595
2894.68,94.6589,80.3763
2895.16,94.6237,80.393
2895.64,94.5869,80.4092
2896.12,94.5484,80.425
2896.6,94.508,80.44
2897.09,94.4656,80.4541
2897.57,94.421,80.4673
2898.05,94.3738,80.4795
2898.53,94.3239,80.4906
2899.01,94.2709,80.5008
2899.5,94.2144,80.5099
2899.98,94.1543,80.5178
2900.46,94.0905,80.5245
2900.94,94.0229,80.5297
2901.43,93.9518,80.5336
2901.91,93.8776,80.536
2902.39,93.8008,80.5371
2902.87,93.7224,80.5368
2903.35,93.6431,80.535
2903.84,93.564,80.5318
2904.32,93.4861,80.5271
2904.8,93.4107,80.5206
2905.28,93.3386,80.5125
2905.76,93.2709,80.5025
2906.25,93.2083,80.4908
2906.73,93.1514,80.4772
2907.21,93.1006,80.4619
2907.69,93.0559,80.4447
2908.18,93.0173,80.4258
2908.66,92.9844,80.4052
2909.14,92.9566,80.3831
2909.62,92.9333,80.3594
2910.1,92.9139,80.3342
2910.59,92.8976,80.3074
2911.07,92.8837,80.2787
2911.55,92.8717,80.2481
2912.03,92.8612,80.2154
2912.51,92.8516,80.1806
2913,92.8427,80.1438
2913.48,92.8343,80.1052
2913.96,92.8262,80.0648
2914.44,92.8184,80.0228
2914.93,92.8109,79.9791
2915.41,92.8039,79.9339
2915.89,92.7973,79.8869
2916.37,92.7915,79.8382
2916.85,92.7865,79.7879
2917.34,92.7825,79.7361
2917.82,92.7799,79.6828
2918.3,92.7788,79.628
2918.78,92.7792,79.5718
2919.26,92.7814,79.5141
2919.75,92.7852,79.4547
2920.23,92.7908,79.3938
2920.71,92.798,79.3313
2921.19,92.8069,79.2674
2921.68,92.8174,79.2024
2922.16,92.8296,79.1364
2922.64,92.8436,79.0694
2923.12,92.8592,79.0018
2923.6,92.8764,78.9334
2924.09,92.8952,78.8645
2924.57,92.9153,78.7952
2925.05,92.9365,78.7256
2925.53,92.9588,78.656
2926.01,92.9819,78.5866
2926.5,93.0057,78.5176
2926.98,93.03,78.4491
2927.46,93.0546,78.3814
2927.94,93.0794,78.3145
2928.43,93.104,78.2488
2928.91,93.1282,78.1844
2929.39,93.1516,78.1218
2929.87,93.1741,78.0611
2930.35,93.1954,78.0025
2930.83,93.2152,77.9462
2931.32,93.2334,77.8923
2931.8,93.2498,77.8409
2932.28,93.2642,77.7921
2932.76,93.2767,77.7461
2933.25,93.2871,77.7031
2933.73,93.2956,77.6633
2934.21,93.3023,77.6268
2934.69,93.3072,77.5935
2935.18,93.3103,77.5634
2935.66,93.3118,77.5365
2936.14,93.3115,77.5124
2936.62,93.3093,77.4914
2937.1,93.3055,77.4734
2937.58,93.3,77.4583
2938.07,93.2931,77.4461
2938.55,93.2849,77.4367
2939.03,93.2757,77.4299
2939.51,93.2657,77.4258
2940,93.2549,77.424
2940.48,93.2433,77.4246
2940.96,93.2308,77.4273
2941.44,93.2174,77.4321
2941.92,93.203,77.4385
2942.41,93.1877,77.4464
2942.89,93.1715,77.4553
2943.37,93.1543,77.4649
2943.85,93.1362,77.4751
2944.33,93.1169,77.4855
2944.82,93.0965,77.4963
2945.3,93.0747,77.5074
2945.78,93.0513,77.5187
2946.26,93.0262,77.5303
2946.75,92.9994,77.542
2947.23,92.971,77.5537
2947.71,92.941,77.5653
2948.19,92.9097,77.5765
2948.67,92.8773,77.5873
2949.16,92.844,77.5975
2949.64,92.8099,77.6068
2950.12,92.775,77.6153
2950.6,92.7394,77.6229
2951.08,92.7029,77.6296
2951.57,92.6652,77.6354
2952.05,92.6263,77.6405
2952.53,92.5859,77.6449
2953.01,92.5441,77.6485
2953.5,92.501,77.6513
2953.98,92.4568,77.6533
2954.46,92.4116,77.6543
2954.94,92.3656,77.6542
2955.42,92.3188,77.6531
2955.91,92.2713,77.6509
2956.39,92.223,77.6477
2956.87,92.174,77.6437
2957.35,92.1244,77.6388
2957.83,92.0744,77.6332
2958.32,92.0246,77.6269
2958.8,91.9753,77.6199
2959.28,91.9268,77.6125
2959.76,91.8793,77.6047
2960.25,91.8327,77.5968
2960.73,91.7868,77.5888
2961.21,91.7413,77.5807
2961.69,91.696,77.5725
2962.17,91.6505,77.5642
2962.66,91.6048,77.5558
2963.14,91.559,77.5474
2963.62,91.5134,77.539
2964.1,91.4682,77.5309
2964.58,91.4236,77.5232
2965.07,91.3798,77.516
2965.55,91.3369,77.5094
2966.03,91.2947,77.5035
2966.51,91.2534,77.4984
2967,91.2129,77.4942
2967.48,91.1734,77.491
2967.96,91.1352,77.4888
2968.44,91.0987,77.4878
2968.92,91.064,77.488
2969.41,91.0315,77.4894
2969.89,91.001,77.4921
2970.37,90.9725,77.4961
2970.85,90.9458,77.5016
2971.33,90.9204,77.5088
2971.82,90.8961,77.5176
2972.3,90.8728,77.5283
2972.78,90.8505,77.541
2973.26,90.8291,77.5556
2973.75,90.809,77.572
2974.23,90.7901,77.5902
2974.71,90.7725,77.6101
2975.19,90.7564,77.6318
2975.67,90.7415,77.6551
2976.16,90.7278,77.68
2976.64,90.7152,77.7065
2977.12,90.7034,77.7344
2977.6,90.6923,77.7637
2978.08,90.6817,77.7943
2978.57,90.6716,77.8262
2979.05,90.6618,77.8594
2979.53,90.6523,77.8938
2980.01,90.643,77.9294
2980.49,90.634,77.966
2980.98,90.6253,78.0034
2981.46,90.6169,78.0414
2981.94,90.6089,78.0799
2982.42,90.601,78.1189
2982.91,90.5932,78.1583
2983.39,90.5854,78.1983
2983.87,90.5775,78.2387
2984.35,90.5693,78.2797
2984.83,90.5608,78.3209
2985.31,90.552,78.3622
2985.8,90.543,78.4034
2986.28,90.5337,78.4443
2986.76,90.5241,78.4847
2987.24,90.5144,78.5247
2987.73,90.5046,78.5639
2988.21,90.4948,78.6025
2988.69,90.4853,78.6404
2989.17,90.476,78.6773
2989.66,90.4671,78.7133
2990.14,90.4586,78.7483
2990.62,90.4503,78.7823
2991.1,90.4421,78.8152
2991.58,90.4337,78.8469
2992.06,90.425,78.8774
2992.55,90.4157,78.9065
2993.03,90.4057,78.9341
2993.51,90.3951,78.9602
2993.99,90.3837,78.9846
2994.48,90.3718,79.0075
2994.96,90.3592,79.0288
2995.44,90.3461,79.0487
2995.92,90.3325,79.067
2996.4,90.3186,79.0838
2996.89,90.3045,79.0991
2997.37,90.2903,79.1127
2997.85,90.276,79.1248
2998.33,90.2616,79.1353
2998.81,90.247,79.1444
2999.3,90.2321,79.152
2999.78,90.2166,79.1582
3000.26,90.2005,79.1629
3000.74,90.1838,79.1661
3001.23,90.1665,79.1676
3001.71,90.1487,79.1676
3002.19,90.1307,79.1661
3002.67,90.1124,79.1629
3003.15,90.0939,79.1582
3003.64,90.0753,79.152
3004.12,90.0566,79.1443
3004.6,90.0377,79.135
3005.08,90.0186,79.1243
3005.56,89.9995,79.1122
3006.05,89.9802,79.0989
3006.53,89.9607,79.0846
3007.01,89.941,79.0692
3007.49,89.921,79.0529
3007.98,89.9006,79.0354
3008.46,89.8798,79.0167
3008.94,89.8587,78.9968
3009.42,89.8373,78.9756
3009.9,89.8157,78.9531
3010.39,89.7941,78.9296
3010.87,89.7725,78.905
3011.35,89.7507,78.8794
3011.83,89.7288,78.8528
3012.31,89.7067,78.8251
3012.8,89.6844,78.7963
3013.28,89.6621,78.7666
3013.76,89.6398,78.7359
3014.24,89.6175,78.7043
3014.73,89.5951,78.672
3015.21,89.5725,78.6389
3015.69,89.5496,78.6052
3016.17,89.5263,78.5707
3016.65,89.5028,78.5354
3017.14,89.4794,78.4993
3017.62,89.4566,78.4625
3018.1,89.4348,78.4251
3018.58,89.4143,78.387
3019.06,89.3951,78.3484
3019.55,89.3773,78.3092
3020.03,89.3602,78.2696
3020.51,89.3436,78.2295
3020.99,89.327,78.189
3021.48,89.3103,78.1482
3021.96,89.2935,78.107
3022.44,89.2766,78.0655
3022.92,89.2599,78.0235
3023.4,89.2435,77.981
3023.89,89.2272,77.938
3024.37,89.2112,77.8943
3024.85,89.1951,77.8502
3025.33,89.1792,77.8056
3025.81,89.1633,77.7608
3026.3,89.1477,77.7159
3026.78,89.1325,77.671
3027.26,89.1178,77.6259
3027.74,89.1036,77.5807
3028.23,89.0897,77.5353
3028.71,89.0759,77.4896
3029.19,89.0623,77.4437
3029.67,89.0487,77.3976
3030.15,89.035,77.3513
3030.64,89.0215,77.3051
3031.12,89.0081,77.2588
3031.6,88.9949,77.2124
3032.08,88.982,77.166
3032.56,88.9694,77.1195
3033.05,88.957,77.0729
3033.53,88.9449,77.0261
3034.01,88.933,76.9792
3034.49,88.9215,76.9322
3034.97,88.9102,76.8851
3035.46,88.8992,76.8379
3035.94,88.8884,76.7907
3036.42,88.8778,76.7437
3036.9,88.8673,76.6969
3037.39,88.8568,76.6505
3037.87,88.8465,76.6045
3038.35,88.8364,76.5589
3038.83,88.8265,76.5137
3039.31,88.8169,76.4687
3039.8,88.8077,76.4239
3040.28,88.7989,76.3793
3040.76,88.7906,76.3349
3041.24,88.7827,76.2908
3041.72,88.7752,76.247
3042.21,88.7681,76.2035
3042.69,88.7614,76.1604
3043.17,88.7548,76.1175
3043.65,88.7483,76.0747
3044.14,88.742,76.0322
3044.62,88.7357,75.99
3045.1,88.7296,75.948
3045.58,88.7238,75.9065
3046.06,88.7185,75.8653
3046.54,88.7136,75.8246
3047.03,88.7092,75.7842
3047.51,88.7052,75.744
3047.99,88.7018,75.7042
3048.47,88.6989,75.6647
3048.96,88.6967,75.6255
3049.44,88.6953,75.5867
3049.92,88.6948,75.5484
3050.4,88.695,75.5105
3050.89,88.6959,75.4731
3051.37,88.6971,75.4362
3051.85,88.6984,75.3998
3052.33,88.6996,75.364
3052.81,88.7006,75.3288
3053.29,88.7016,75.2943
3053.78,88.7029,75.2605
3054.26,88.7044,75.2271
3054.74,88.7064,75.1942
3055.22,88.7088,75.1616
3055.71,88.7116,75.1292
3056.19,88.7146,75.0971
3056.67,88.7179,75.0651
3057.15,88.7216,75.0333
3057.63,88.7259,75.0017
3058.12,88.731,74.9704
3058.6,88.737,74.9395
3059.08,88.7437,74.9092
3059.56,88.7511,74.8794
3060.04,88.7587,74.8503
3060.53,88.7664,74.8219
3061.01,88.774,74.7942
3061.49,88.7814,74.7671
3061.97,88.7889,74.7404
3062.46,88.7964,74.7139
3062.94,88.8041,74.6876
3063.42,88.8119,74.6612
3063.9,88.8198,74.635
3064.38,88.8276,74.6088
3064.87,88.8352,74.5828
3065.35,88.8425,74.5571
3065.83,88.8497,74.5316
3066.31,88.8569,74.5063
3066.79,88.8644,74.4813
3067.28,88.8721,74.4565
3067.76,88.8802,74.4321
3068.24,88.8887,74.408
3068.72,88.8975,74.3842
3069.21,88.9066,74.3607
3069.69,88.9157,74.3374
3070.17,88.9248,74.3141
3070.65,88.9341,74.2909
3071.13,88.9433,74.2678
3071.62,88.9527,74.2447
3072.1,88.9622,74.2218
3072.58,88.9718,74.1991
3073.06,88.9814,74.1766
3073.54,88.9909,74.1542
3074.03,89.0001,74.1319
3074.51,89.0089,74.1096
3074.99,89.0173,74.0873
3075.47,89.0255,74.0649
3075.96,89.0335,74.0425
3076.44,89.0417,74.0201
3076.92,89.05,73.9975
3077.4,89.0587,73.9749
3077.88,89.0674,73.9521
3078.36,89.0761,73.9292
3078.85,89.0846,73.9061
3079.33,89.0926,73.883
3079.81,89.1,73.8599
3080.29,89.1069,73.8369
3080.78,89.1135,73.8139
3081.26,89.1199,73.7908
3081.74,89.1263,73.7676
3082.22,89.1326,73.7443
3082.71,89.1388,73.7208
3083.19,89.1447,73.6973
3083.67,89.1502,73.6737
3084.15,89.1551,73.6501
3084.63,89.1596,73.6264
3085.11,89.1637,73.6026
3085.6,89.1677,73.5785
3086.08,89.1717,73.554
3086.56,89.1759,73.5293
3087.04,89.1804,73.5043
3087.53,89.1851,73.4791
3088.01,89.1898,73.4537
3088.49,89.1945,73.428
3088.97,89.1989,73.402
3089.45,89.2028,73.3757
3089.94,89.2063,73.3489
3090.42,89.2093,73.3217
3090.9,89.2118,73.2942
3091.38,89.2139,73.2665
3091.86,89.2158,73.2387
3092.35,89.2174,73.2107
3092.83,89.2188,73.1825
3093.31,89.2199,73.1539
3093.79,89.2207,73.1249
3094.28,89.221,73.0954
3094.76,89.2209,73.0654
3095.24,89.2203,73.0352
3095.72,89.2193,73.0046
3096.2,89.2179,72.9738
3096.69,89.2162,72.9429
3097.17,89.2142,72.9116
3097.65,89.2116,72.8801
3098.13,89.2084,72.8482
3098.61,89.2045,72.8161
3099.1,89.1999,72.7837
3099.58,89.1946,72.7511
3100.06,89.1889,72.7183
3100.54,89.1831,72.6852
3101.02,89.1771,72.652
3101.51,89.171,72.6184
3101.99,89.1647,72.5845
3102.47,89.158,72.5503
3102.95,89.1509,72.5158
3103.44,89.1432,72.4809
3103.92,89.1351,72.4457
3104.4,89.1267,72.4101
3104.88,89.1182,72.374
3105.36,89.1097,72.3375
3105.85,89.101,72.3007
3106.33,89.0921,72.2637
3106.81,89.0828,72.2265
3107.29,89.0729,72.1892
3107.77,89.0624,72.1519
3108.26,89.0516,72.1143
3108.74,89.0404,72.0766
3109.22,89.0292,72.0387
3109.7,89.0179,72.0005
3110.19,89.0066,71.962
3110.67,88.9949,71.9234
3111.15,88.9826,71.8845
3111.63,88.9696,71.8452
3112.11,88.9557,71.8056
3112.6,88.941,71.7654
3113.08,88.9256,71.7247
3113.56,88.9097,71.6836
3114.04,88.8937,71.6422
3114.52,88.8777,71.6004
3115.01,88.8618,71.5585
3115.49,88.8462,71.5164
3115.97,88.8307,71.4739
3116.45,88.8154,71.4311
3116.94,88.7999,71.3879
3117.42,88.7843,71.3444
3117.9,88.7684,71.3007
3118.38,88.7522,71.2568
3118.86,88.7358,71.2128
3119.35,88.719,71.1688
3119.83,88.7019,71.1246
3120.31,88.6844,71.0801
3120.79,88.6664,71.0352
3121.27,88.6478,70.9898
3121.76,88.6284,70.9439
3122.24,88.6084,70.8975
3122.72,88.5876,70.8508
3123.2,88.5665,70.8036
3123.69,88.5451,70.7559
3124.17,88.5238,70.7078
3124.65,88.5028,70.6592
3125.13,88.4822,70.61
3125.61,88.462,70.5604
3126.1,88.4421,70.5105
3126.58,88.4222,70.4603
3127.06,88.4024,70.4099
3127.54,88.3824,70.3591
3128.02,88.3623,70.308
3128.51,88.3419,70.2563
3128.99,88.3213,70.2041
3129.47,88.3005,70.1513
3129.95,88.2794,70.098
3130.44,88.258,70.0443
3130.92,88.2364,69.9902
3131.4,88.2146,69.9358
3131.88,88.1926,69.881
3132.36,88.1705,69.8258
3132.85,88.1485,69.7703
3133.33,88.1266,69.7144
3133.81,88.1048,69.6583
3134.29,88.0832,69.6018
3134.77,88.0616,69.5451
3135.26,88.0402,69.4881
3135.74,88.0188,69.4308
3136.22,87.9974,69.3731
3136.7,87.9761,69.315
3137.19,87.9547,69.2566
3137.67,87.9332,69.1979
3138.15,87.9115,69.1389
3138.63,87.8898,69.0796
3139.11,87.868,69.0199
3139.59,87.8461,68.9598
3140.08,87.8242,68.8994
3140.56,87.8024,68.8386
3141.04,87.7807,68.7776
3141.52,87.7589,68.7165
3142.01,87.737,68.6552
3142.49,87.715,68.5937
3142.97,87.6929,68.5319
3143.45,87.6708,68.4696
3143.94,87.6487,68.4069
3144.42,87.6268,68.3436
3144.9,87.6053,68.2799
3145.38,87.5841,68.216
3145.86,87.5632,68.1519
3146.34,87.5426,68.0878
3146.83,87.5222,68.0234
3147.31,87.502,67.9588
3147.79,87.4821,67.8938
3148.27,87.4623,67.8285
3148.76,87.4427,67.7628
3149.24,87.4233,67.6969
3149.72,87.4039,67.631
3150.2,87.3846,67.5649
3150.68,87.3651,67.4988
3151.17,87.3456,67.4324
3151.65,87.3259,67.3657
3152.13,87.3062,67.2984
3152.61,87.2865,67.2307
3153.09,87.2669,67.1624
3153.58,87.2473,67.0935
3154.06,87.2278,67.0242
3154.54,87.2083,66.9544
3155.02,87.189,66.8842
3155.51,87.1698,66.8135
3155.99,87.1509,66.7425
3156.47,87.1326,66.6712
3156.95,87.115,66.5997
3157.43,87.0981,66.528
3157.92,87.0821,66.4562
3158.4,87.0668,66.3842
3158.88,87.0521,66.3119
3159.36,87.0377,66.2393
3159.84,87.0234,66.1664
3160.33,87.0089,66.0933
3160.81,86.9939,66.02
3161.29,86.9785,65.9467
3161.77,86.9624,65.8732
3162.25,86.9457,65.7995
3162.74,86.9287,65.7255
3163.22,86.9117,65.651
3163.7,86.895,65.5761
3164.18,86.8789,65.5008
3164.67,86.8636,65.4252
3165.15,86.8493,65.3494
3165.63,86.8358,65.2736
3166.11,86.823,65.1978
3166.59,86.8105,65.122
3167.08,86.7982,65.0462
3167.56,86.7858,64.9704
3168.04,86.7735,64.8945
3168.52,86.7613,64.8186
3169,86.7492,64.7426
3169.49,86.7373,64.6664
3169.97,86.7258,64.5899
3170.45,86.7146,64.5131
3170.93,86.7038,64.4359
3171.42,86.6933,64.3585
3171.9,86.6833,64.2809
3172.38,86.6736,64.2031
3172.86,86.6643,64.1255
3173.34,86.6554,64.0478
3173.83,86.6468,63.9702
3174.31,86.6383,63.8926
3174.79,86.6299,63.815
3175.27,86.6216,63.7375
3175.75,86.6134,63.6602
3176.24,86.6055,63.583
3176.72,86.598,63.5061
3177.2,86.591,63.4293
3177.68,86.5847,63.3527
3178.17,86.5789,63.2762
3178.65,86.5736,63.1996
3179.13,86.5686,63.1231
3179.61,86.5638,63.0467
3180.09,86.5592,62.9706
3180.58,86.5547,62.8949
3181.06,86.5503,62.8198
3181.54,86.5461,62.745
3182.02,86.542,62.6707
3182.5,86.538,62.5966
3182.99,86.5342,62.5227
3183.47,86.5305,62.449
3183.95,86.5271,62.3756
3184.43,86.5242,62.3025
3184.92,86.5219,62.2299
3185.4,86.5204,62.1576
3185.88,86.5199,62.0858
3186.36,86.5202,62.0144
3186.84,86.5212,61.9435
3187.33,86.523,61.8731
3187.81,86.5251,61.8034
3188.29,86.5274,61.7344
3188.77,86.5297,61.6661
3189.25,86.5318,61.5985
3189.74,86.5335,61.5313
3190.22,86.5348,61.4646
3190.7,86.5357,61.3982
3191.18,86.5363,61.3324
3191.67,86.5371,61.2672
3192.15,86.5383,61.2028
3192.63,86.5402,61.1394
3193.11,86.5428,61.0768
3193.59,86.5465,61.015
3194.07,86.5511,60.954
3194.56,86.5564,60.8936
3195.04,86.5623,60.8339
3195.52,86.5686,60.775
3196,86.5751,60.717
3196.49,86.5816,60.6599
3196.97,86.5884,60.6038
3197.45,86.5952,60.5486
3197.93,86.602,60.4943
3198.42,86.609,60.4407
3198.9,86.6161,60.3879
3199.38,86.6233,60.3359
3199.86,86.6305,60.2848
3200.34,86.6378,60.2346
3200.82,86.6451,60.1854
3201.31,86.6526,60.1372
3201.79,86.6603,60.09
3202.27,86.6685,60.0437
3202.75,86.6773,59.9985
3203.24,86.6868,59.9544
3203.72,86.6969,59.9113
3204.2,86.7078,59.8693
3204.68,86.7191,59.8283
3205.16,86.7308,59.7882
3205.65,86.7426,59.7487
3206.13,86.7545,59.7101
3206.61,86.7663,59.6722
3207.09,86.7782,59.6351
3207.57,86.7902,59.5991
3208.06,86.8025,59.5642
3208.54,86.8152,59.5303
3209.02,86.8283,59.4973
3209.5,86.8419,59.4653
3209.99,86.8558,59.434
3210.47,86.8699,59.4035
3210.95,86.8841,59.3738
3211.43,86.8982,59.3448
3211.91,86.9121,59.3166
3212.4,86.9259,59.2891
3212.88,86.9395,59.2623
3213.36,86.9531,59.2359
3213.84,86.9668,59.21
3214.32,86.9807,59.1845
3214.81,86.9952,59.1593
3215.29,87.0101,59.1346
3215.77,87.0257,59.1103
3216.25,87.0417,59.0864
3216.74,87.0581,59.0629
3217.22,87.0747,59.0398
3217.7,87.0913,59.0172
3218.18,87.1079,58.995
3218.66,87.1245,58.9732
3219.15,87.141,58.9519
3219.63,87.1574,58.9309
3220.11,87.1739,58.9102
3220.59,87.1902,58.8895
3221.07,87.2066,58.8687
3221.56,87.223,58.8479
3222.04,87.2395,58.8269
3222.52,87.2563,58.8059
3223,87.2733,58.7849
3223.49,87.2906,58.7638
3223.97,87.3081,58.7425
3224.45,87.3258,58.721
3224.93,87.3434,58.699
3225.41,87.3609,58.6766
3225.9,87.3783,58.6539
3226.38,87.3956,58.6309
3226.86,87.4128,58.6076
3227.34,87.4303,58.5843
3227.82,87.4482,58.5607
3228.31,87.4665,58.5368
3228.79,87.4853,58.5125
3229.27,87.5046,58.4876
3229.75,87.5244,58.4622
3230.24,87.5446,58.4362
3230.72,87.5651,58.4098
3231.2,87.5859,58.383
3231.68,87.6067,58.3556
3232.16,87.6277,58.3278
3232.65,87.6486,58.2994
3233.13,87.6694,58.2703
3233.61,87.6903,58.2407
3234.09,87.7112,58.2104
3234.57,87.7322,58.1797
3235.06,87.7534,58.1486
3235.54,87.7749,58.117
3236.02,87.7965,58.085
3236.5,87.8183,58.0527
3236.99,87.8402,58.02
3237.47,87.8624,57.9869
3237.95,87.8849,57.9537
3238.43,87.908,57.9202
3238.91,87.9316,57.8865
3239.4,87.9558,57.8524
3239.88,87.9803,57.8179
3240.36,88.0051,57.7829
3240.84,88.0298,57.7474
3241.32,88.0544,57.7115
3241.81,88.079,57.6753
3242.29,88.1036,57.6389
3242.77,88.1284,57.6023
3243.25,88.1535,57.5653
3243.73,88.1788,57.5279
3244.22,88.2044,57.49
3244.7,88.2299,57.4517
3245.18,88.2552,57.413
3245.66,88.2804,57.3742
3246.15,88.3053,57.3354
3246.63,88.3303,57.2968
3247.11,88.3556,57.2584
3247.59,88.3813,57.2201
3248.07,88.4076,57.1817
3248.56,88.4343,57.1433
3249.04,88.4615,57.1047
3249.52,88.489,57.0659
3250,88.5165,57.027
3250.48,88.5442,56.988
3250.97,88.5721,56.949
3251.45,88.6002,56.9098
3251.93,88.6287,56.8706
3252.41,88.6574,56.8315
3252.9,88.6863,56.7927
3253.38,88.7153,56.7541
3253.86,88.7443,56.716
3254.34,88.773,56.6784
3254.82,88.8015,56.6412
3255.3,88.8296,56.6041
3255.79,88.8575,56.5672
3256.27,88.8854,56.5303
3256.75,88.9133,56.4935
3257.23,88.9414,56.4567
3257.72,88.9697,56.4202
3258.2,88.9983,56.384
3258.68,89.0271,56.348
3259.16,89.0561,56.3122
3259.65,89.0854,56.2766
3260.13,89.1149,56.2411
3260.61,89.1446,56.2058
3261.09,89.1746,56.1709
3261.57,89.205,56.1364
3262.05,89.2356,56.1023
3262.54,89.2665,56.0686
3263.02,89.2975,56.0352
3263.5,89.3284,56.0019
3263.98,89.3592,55.9689
3264.47,89.3897,55.9361
3264.95,89.4201,55.9037
3265.43,89.4504,55.8716
3265.91,89.4807,55.84
3266.39,89.5111,55.8088
3266.88,89.5415,55.778
3267.36,89.5719,55.7474
3267.84,89.6023,55.7172
3268.32,89.6325,55.6872
3268.8,89.6627,55.6577
3269.29,89.6928,55.6288
3269.77,89.7232,55.6003
3270.25,89.7539,55.5722
3270.73,89.7851,55.5443
3271.22,89.8168,55.5167
3271.7,89.849,55.4892
3272.18,89.8815,55.4621
3272.66,89.9142,55.4353
3273.14,89.9469,55.409
3273.63,89.9796,55.3833
3274.11,90.0122,55.3581
3274.59,90.0447,55.3334
3275.07,90.0773,55.3088
3275.55,90.1098,55.2845
3276.04,90.1422,55.2603
3276.52,90.1741,55.2364
3277,90.2055,55.2128
3277.48,90.2362,55.1897
3277.97,90.2661,55.1669
3278.45,90.2956,55.1445
3278.93,90.325,55.1223
3279.41,90.3546,55.1003
3279.89,90.3848,55.0787
3280.38,90.4159,55.0573
3280.86,90.4476,55.0362
3281.34,90.4799,55.0155
3281.82,90.5122,54.9952
3282.3,90.5441,54.975
3282.79,90.5753,54.9551
3283.27,90.6058,54.9353
3283.75,90.6358,54.9159
3284.23,90.6657,54.897
3284.72,90.6957,54.8786
3285.2,90.7264,54.8608
3285.68,90.7578,54.8434
3286.16,90.7899,54.8265
3286.64,90.8225,54.8097
3287.13,90.8554,54.793
3287.61,90.8884,54.7765
3288.09,90.9212,54.7602
3288.57,90.9538,54.7445
3289.05,90.986,54.7293
3289.54,91.0177,54.7147
3290.02,91.049,54.7007
3290.5,91.0798,54.6871
3290.98,91.1103,54.6738
3291.47,91.1404,54.6608
3291.95,91.1705,54.648
3292.43,91.2006,54.6355
3292.91,91.2307,54.6233
3293.39,91.2608,54.6115
3293.88,91.2908,54.5998
3294.36,91.3207,54.5884
3294.84,91.3506,54.5772
3295.32,91.3805,54.5663
3295.8,91.4107,54.5557
3296.29,91.4414,54.5455
3296.77,91.4727,54.5359
3297.25,91.5048,54.5267
3297.73,91.5373,54.5179
3298.21,91.5701,54.5094
3298.7,91.6029,54.5012
3299.18,91.6354,54.4933
3299.66,91.6674,54.4859
3300.14,91.699,54.479
3300.63,91.7302,54.4727
3301.11,91.761,54.467
3301.59,91.7916,54.462
3302.07,91.822,54.4574
3302.55,91.8524,54.4534
3303.04,91.8827,54.45
3303.52,91.9134,54.4471
3304,91.9446,54.4449
3304.48,91.9764,54.4433
3304.96,92.009,54.4423
3305.45,92.0423,54.4416
3305.93,92.076,54.4413
3306.41,92.1099,54.4412
3306.89,92.1437,54.4415
